,CAMIS,BORO,ZIPCODE,Latitude,Longitude,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE,id,name,review_count,rating,price,location,url
22,41623468.0,Manhattan,10003,40.73739207,-73.99099682,Other,13.0,A,2022-03-23,NI0gvoYzOK0EjjoGOlYFzA,Potbelly Sandwich Shop,155,3.5,$$,"{'address1': '22 E 17th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['22 E 17th St', 'New York, NY 10003']}",https://www.yelp.com/biz/potbelly-sandwich-shop-new-york-4?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
23,40915251.0,Manhattan,10025,40.80033283,-73.96579516,Latin American,12.0,A,2022-01-27,S-xUsS4RKzBrOnAjy6lnyA,Acosta Restaurant,45,3.5,$,"{'address1': '934 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['934 Amsterdam Ave', 'New York, NY 10025']}",https://www.yelp.com/biz/acosta-restaurant-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
24,50103047.0,Manhattan,10016,40.7452371,-73.97555319,Other,10.0,A,2022-02-04,eGIY_25KFspf8KefDQMj-Q,Lan Larb,347,4.0,$$,"{'address1': '637 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['637 2nd Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/lan-larb-new-york-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
25,50130014.0,Queens,11361,40.76604141,-73.77228869,American,12.0,A,2022-12-13,Qu3xQh6cQ8BDwHIBaEtHuQ,Belly Cake,187,4.0,$$,"{'address1': '38-36 Bell Blvd', 'address2': None, 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['38-36 Bell Blvd', 'Bayside, NY 11361']}",https://www.yelp.com/biz/belly-cake-bayside?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
27,41163307.0,Manhattan,10031,40.83040284,-73.9475348,Mexican,17.0,B,2022-09-14,5IR02V3Bbkcbs14yfKNDTQ,Taqueria San Pedro,140,3.5,$,"{'address1': '3662 Broadway', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3662 Broadway', 'New York, NY 10031']}",https://www.yelp.com/biz/taqueria-san-pedro-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
28,50114501.0,Queens,11104,40.74335939,-73.92041479,Coffee/Tea,0.0,A,2022-05-23,ft4-eCqO3kukSCsOChMV_g,Chakra Cafe,139,4.0,$$,"{'address1': '44-01 Queens Blvd', 'address2': '', 'address3': None, 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['44-01 Queens Blvd', 'Sunnyside, NY 11104']}",https://www.yelp.com/biz/chakra-cafe-sunnyside?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
29,50114365.0,Brooklyn,11228,40.62011617,-74.00760409,Other,29.0,C,2022-04-15,SE7iVxHgqTcKbaRw8MBJWw,Subway,10,1.5,$,"{'address1': '7521 13th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11228', 'country': 'US', 'state': 'NY', 'display_address': ['7521 13th Ave', 'Brooklyn, NY 11228']}",https://www.yelp.com/biz/subway-brooklyn-151?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
30,41100003.0,Manhattan,10016,40.74673687,-73.98157606,Coffee/Tea,10.0,A,2022-10-26,Aa934EMuqCdEV86faZG-0A,Starbucks,61,3.0,$$,"{'address1': '3 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['3 Park Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-306?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
31,41100003.0,Manhattan,10016,40.74673687,-73.98157606,Coffee/Tea,10.0,A,2022-10-26,MPV-rSjFjfxJDjOV97NwUw,Starbucks,40,3.0,$$,"{'address1': '90 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['90 Park Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-241?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
32,41100003.0,Manhattan,10016,40.74673687,-73.98157606,Coffee/Tea,10.0,A,2022-10-26,8iWto1WAB0eO91Kp-CYu1g,Starbucks,91,3.0,$,"{'address1': '585 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['585 2nd Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-149?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
33,41054662.0,Manhattan,10016,40.75049672,-73.97886451,Coffee/Tea,11.0,A,2022-08-16,Aa934EMuqCdEV86faZG-0A,Starbucks,61,3.0,$$,"{'address1': '3 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['3 Park Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-306?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
34,41054662.0,Manhattan,10016,40.75049672,-73.97886451,Coffee/Tea,11.0,A,2022-08-16,MPV-rSjFjfxJDjOV97NwUw,Starbucks,40,3.0,$$,"{'address1': '90 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['90 Park Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-241?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
35,41054662.0,Manhattan,10016,40.75049672,-73.97886451,Coffee/Tea,11.0,A,2022-08-16,8iWto1WAB0eO91Kp-CYu1g,Starbucks,91,3.0,$,"{'address1': '585 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['585 2nd Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-149?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
36,40400204.0,Manhattan,10016,40.74356304,-73.97670864,Coffee/Tea,4.0,A,2022-10-05,Aa934EMuqCdEV86faZG-0A,Starbucks,61,3.0,$$,"{'address1': '3 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['3 Park Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-306?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
37,40400204.0,Manhattan,10016,40.74356304,-73.97670864,Coffee/Tea,4.0,A,2022-10-05,MPV-rSjFjfxJDjOV97NwUw,Starbucks,40,3.0,$$,"{'address1': '90 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['90 Park Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-241?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
38,40400204.0,Manhattan,10016,40.74356304,-73.97670864,Coffee/Tea,4.0,A,2022-10-05,8iWto1WAB0eO91Kp-CYu1g,Starbucks,91,3.0,$,"{'address1': '585 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['585 2nd Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/starbucks-new-york-149?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
39,41149143.0,Brooklyn,11237,40.69955511,-73.9121833,Mexican,13.0,A,2022-04-04,69X4XVef3NRV_LlIvEuXug,La Fogata,2,2.5,$$,"{'address1': '1549 Gates Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1549 Gates Ave', 'Brooklyn, NY 11237']}",https://www.yelp.com/biz/la-fogata-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
40,50035920.0,Queens,11411,40.69291277,-73.7330311,Other,41.0,C,2022-01-31,M3esPgE0_F_VUzCnQc5Qig,T & G Flavors,56,2.5,$$,"{'address1': '228-01 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Cambria Heights', 'zip_code': '11411', 'country': 'US', 'state': 'NY', 'display_address': ['228-01 Linden Blvd', 'Cambria Heights, NY 11411']}",https://www.yelp.com/biz/t-and-g-flavors-cambria-heights?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
41,50051321.0,Brooklyn,11237,40.70800064,-73.92348696,American,2.0,A,2022-10-25,BPLhZ4FildfaCiKLNd0dsA,Jupiter Disco,49,4.0,$$,"{'address1': '1237 Flushing Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1237 Flushing Ave', 'Brooklyn, NY 11237']}",https://www.yelp.com/biz/jupiter-disco-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
43,50069592.0,Manhattan,10025,40.80086592,-73.96791871,Pizza,11.0,A,2022-05-12,m3PS0tIaa0ChcP8Y5S-DrQ,MAMA'S TOO!,624,3.5,$$,"{'address1': '2750 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2750 Broadway', 'New York, NY 10025']}",https://www.yelp.com/biz/mamas-too-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
44,50074983.0,Manhattan,10013,40.71565931,-73.99643598,Japanese,12.0,A,2023-02-17,1_JEFOI19hAu3VoODcTUvw,Shinsen,312,4.0,$$,"{'address1': '44 Bowery', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['44 Bowery', 'New York, NY 10013']}",https://www.yelp.com/biz/shinsen-new-york-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
45,41271036.0,Manhattan,10025,40.80429374,-73.96661668,Tex-Mex,7.0,A,2022-01-27,8oHCb-XvLpqCQD7En17Fzw,Chipotle Mexican Grill,139,3.0,$,"{'address1': '2843 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2843 Broadway', 'New York, NY 10025']}",https://www.yelp.com/biz/chipotle-mexican-grill-new-york-52?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
46,41271036.0,Manhattan,10025,40.80429374,-73.96661668,Tex-Mex,7.0,A,2022-01-27,8oHCb-XvLpqCQD7En17Fzw,Chipotle Mexican Grill,139,3.0,$,"{'address1': '2843 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2843 Broadway', 'New York, NY 10025']}",https://www.yelp.com/biz/chipotle-mexican-grill-new-york-52?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
47,41271036.0,Manhattan,10025,40.80429374,-73.96661668,Tex-Mex,12.0,A,2023-01-30,8oHCb-XvLpqCQD7En17Fzw,Chipotle Mexican Grill,139,3.0,$,"{'address1': '2843 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2843 Broadway', 'New York, NY 10025']}",https://www.yelp.com/biz/chipotle-mexican-grill-new-york-52?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
48,41271036.0,Manhattan,10025,40.80429374,-73.96661668,Tex-Mex,12.0,A,2023-01-30,8oHCb-XvLpqCQD7En17Fzw,Chipotle Mexican Grill,139,3.0,$,"{'address1': '2843 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2843 Broadway', 'New York, NY 10025']}",https://www.yelp.com/biz/chipotle-mexican-grill-new-york-52?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
49,41062347.0,Brooklyn,11215,40.67130018,-73.98546864,Coffee/Tea,4.0,A,2022-03-08,6IdG1EY4qZ_X9GtqIAmQEg,Postmark Cafe,212,4.5,$,"{'address1': '326 6th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['326 6th St', 'Brooklyn, NY 11215']}",https://www.yelp.com/biz/postmark-cafe-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
50,50050674.0,Other,10460,40.83582483,-73.89067017,Hamburgers,6.0,A,2022-06-07,AahdCoFHilyFDqoljCpvgw,McDonald's,19,2.0,$,"{'address1': '1600 Boston Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10460', 'country': 'US', 'state': 'NY', 'display_address': ['1600 Boston Rd', 'Bronx, NY 10460']}",https://www.yelp.com/biz/mcdonalds-bronx-5?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
51,50070448.0,Queens,11364,40.74940611,-73.75531416,Chinese,3.0,A,2022-02-24,EXtAG3Yi3vfRHA0XWyKlyA,Imperial Taste 88,110,3.5,$,"{'address1': '22142 Horace Harding Expy', 'address2': '', 'address3': '', 'city': 'Oakland Gardens', 'zip_code': '11364', 'country': 'US', 'state': 'NY', 'display_address': ['22142 Horace Harding Expy', 'Oakland Gardens, NY 11364']}",https://www.yelp.com/biz/imperial-taste-88-oakland-gardens?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
52,41130663.0,Queens,11101,40.75412669,-73.93265579,Other,13.0,A,2023-02-24,UBUoQ1UDPRioPOb4lJw94w,Rosa's Cafe,38,4.0,$,"{'address1': '30-03 38th Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['30-03 38th Ave', 'Long Island City, NY 11101']}",https://www.yelp.com/biz/rosas-cafe-long-island-city-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
53,50065580.0,Manhattan,10003,40.73400241,-73.99270761,Other,3.0,A,2022-01-05,jjBcUeE4-Z8VoGFaYkdxvw,sweetgreen,62,3.5,$$,"{'address1': '101 University Pl', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['101 University Pl', 'New York, NY 10003']}",https://www.yelp.com/biz/sweetgreen-new-york-25?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
54,41671103.0,Manhattan,10019,40.76544869,-73.98750212,Other,10.0,A,2022-12-07,tOn-wEQ06ScrgeU5Ljw7Gw,Alfie's,642,4.0,$$,"{'address1': '800 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['800 9th Ave', 'New York, NY 10019']}",https://www.yelp.com/biz/alfies-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
55,50017056.0,Queens,11373,40.73521885,-73.86509733,American,9.0,A,2023-02-16,3Bjnre3_kCgGR8n7cpL8nA,Silver Spoon Diner,128,3.0,$$,"{'address1': '5821 Junction Blvd', 'address2': '', 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['5821 Junction Blvd', 'Elmhurst, NY 11373']}",https://www.yelp.com/biz/silver-spoon-diner-elmhurst?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
57,50017287.0,Brooklyn,11220,40.63519939,-74.02329303,Coffee/Tea,9.0,A,2022-07-20,xGLdehdsXBIiTJ8MQzJ7hA,Bay Ridge Cafe,5,4.0,$$,"{'address1': '6802 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6802 4th Ave', 'Brooklyn, NY 11220']}",https://www.yelp.com/biz/bay-ridge-cafe-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
58,40393985.0,Queens,11101,40.74287739,-73.95197423,Italian,10.0,A,2022-02-02,oUVX94JtKyLPXozC2hemCg,Manetta's Ristorante,447,4.0,$$,"{'address1': '1076 Jackson Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['1076 Jackson Ave', 'Long Island City, NY 11101']}",https://www.yelp.com/biz/manettas-ristorante-long-island-city?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
59,50047011.0,Queens,11421,40.69329967,-73.85309483,Other,10.0,A,2022-09-26,JntcefUWQm93rT58DuESNw,Pitkins Fish & Chicken,53,4.0,$,"{'address1': '9202 Jamaica Ave', 'address2': None, 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['9202 Jamaica Ave', 'Woodhaven, NY 11421']}",https://www.yelp.com/biz/pitkins-fish-and-chicken-woodhaven?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
61,50045106.0,Manhattan,10027,40.81053592,-73.95276332,Hamburgers,7.0,A,2022-09-08,DGOLOC0kR5FCzvD7X6RNqw,Checkers,13,2.5,$,"{'address1': '291 St. Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['291 St. Nicholas Ave', 'New York, NY 10027']}",https://www.yelp.com/biz/checkers-new-york-73?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
62,50063458.0,Queens,11377,40.74918579,-73.90176662,Other,33.0,Z,2022-11-15,WdaLydR9O57rWbTnQQQ1OQ,Ruma's Kitchen,37,4.0,$,"{'address1': '37-01 61st St', 'address2': '', 'address3': None, 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['37-01 61st St', 'Woodside, NY 11377']}",https://www.yelp.com/biz/rumas-kitchen-woodside?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
63,50042128.0,Other,10458,40.8542401,-73.8886733,Italian,11.0,A,2022-06-01,zEHzdRjEa23tcH585_SqHw,The Bronx Beer Hall,165,3.5,$$,"{'address1': '2344 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2344 Arthur Ave', 'Bronx, NY 10458']}",https://www.yelp.com/biz/the-bronx-beer-hall-bronx?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
64,41688653.0,Manhattan,10038,40.71190163,-74.00584351,Coffee/Tea,9.0,A,2023-03-08,pTv4RDll3N_CGG3BwtEctg,Starbucks,56,3.0,$,"{'address1': '38 Park Row', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['38 Park Row', 'New York, NY 10038']}",https://www.yelp.com/biz/starbucks-new-york-395?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
65,41688653.0,Manhattan,10038,40.71190163,-74.00584351,Coffee/Tea,9.0,A,2023-03-08,OuNYQaqEJjkBHRdnC-4HOw,Starbucks,39,3.0,$$,"{'address1': '100 William St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['100 William St', 'New York, NY 10038']}",https://www.yelp.com/biz/starbucks-new-york-381?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
66,40715360.0,Manhattan,10038,40.70848979,-74.00747715,Coffee/Tea,2.0,A,2023-01-06,pTv4RDll3N_CGG3BwtEctg,Starbucks,56,3.0,$,"{'address1': '38 Park Row', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['38 Park Row', 'New York, NY 10038']}",https://www.yelp.com/biz/starbucks-new-york-395?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
67,40715360.0,Manhattan,10038,40.70848979,-74.00747715,Coffee/Tea,2.0,A,2023-01-06,OuNYQaqEJjkBHRdnC-4HOw,Starbucks,39,3.0,$$,"{'address1': '100 William St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['100 William St', 'New York, NY 10038']}",https://www.yelp.com/biz/starbucks-new-york-381?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
68,41443726.0,Manhattan,10011,40.73914633,-74.00112588,American,50.0,C,2022-03-03,idha1p-gDIbkNFF-PfWmEA,McKenna's Pub,256,3.5,$,"{'address1': '250 W 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['250 W 14th St', 'New York, NY 10011']}",https://www.yelp.com/biz/mckennas-pub-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
69,41443726.0,Manhattan,10011,40.73914633,-74.00112588,American,50.0,C,2022-03-03,idha1p-gDIbkNFF-PfWmEA,McKenna's Pub,256,3.5,$,"{'address1': '250 W 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['250 W 14th St', 'New York, NY 10011']}",https://www.yelp.com/biz/mckennas-pub-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
70,41443726.0,Manhattan,10011,40.73914633,-74.00112588,American,12.0,A,2022-10-31,idha1p-gDIbkNFF-PfWmEA,McKenna's Pub,256,3.5,$,"{'address1': '250 W 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['250 W 14th St', 'New York, NY 10011']}",https://www.yelp.com/biz/mckennas-pub-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
71,41443726.0,Manhattan,10011,40.73914633,-74.00112588,American,12.0,A,2022-10-31,idha1p-gDIbkNFF-PfWmEA,McKenna's Pub,256,3.5,$,"{'address1': '250 W 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['250 W 14th St', 'New York, NY 10011']}",https://www.yelp.com/biz/mckennas-pub-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
